ID,Text,Classe,Text_Lem,Homophobia,sexism,Racism
427,@mutaSawwif If you don't like hate then you will have to rewrite half of the Quran.,3,mutasawwif n't like hate rewrite half quran,0,0,0
428,"@IAmThe1Teacher The Quran spend 1/3 of it's space hating on ""unbelievers"".  That's hard to put aside. http://t.co/fQ99V6SIYG",3,iamthe1teacher quran spend 1/3 's space hating `` unbeliever '' 's hard put aside http //t.co/fq99v6siyg,1,0,1
429,"@LifeInKhilafah Well, since Islam is full of hate and divisiveness, it does bring thugs who hate to Islam.",3,lifeinkhilafah well since islam full hate divisiveness bring thug hate islam,1,0,1
430,@YRohaibani @ajwatamr So you just blow off the ones murdered by the Islamists.  Using dead kids for your religious objectives.,3,yrohaibani ajwatamr blow one murdered islamist using dead kid religious objective,1,0,1
431,"@congressman_aly No, the Muslims worldwide are the problem. Israel is protecting itself against the same Muslim persecution that is global.",3,congressman_aly muslim worldwide problem israel protecting muslim persecution global,1,0,1
432,@dancohen3000 @MaxBlumenthal Wheras the Arabs really are behaving people and you scum are ignoring it.,3,dancohen3000 maxblumenthal wheras arab really behaving people scum ignoring,1,0,1
433,@anthfieg1 @CamilleHughes16 @_Watch_Observe_ Can we kill for Don? And does he give us a bunch of virgins in heaven for doing it?,3,anthfieg1 camillehughes16 _watch_observe_ kill give u bunch virgin heaven,0,0,0
434,@BilalIGhumman @OdiniaInvictus @IsraeliRegime That old line of BS.  There are over 100 Islamic terrorist orgs. No other religion is close.,3,bilalighumman odiniainvictus israeliregime old line b 100 islamic terrorist orgs religion close,1,0,1
435,"@Vandaliser @sajid_fairooz @IsraeliRegime Even with what Hitler did to Jews, still more want to live in the west than under hatefilled Islam",3,vandaliser sajid_fairooz israeliregime even hitler jew still want live west hatefilled islam,0,1,1
436,"@LLiraqi I guess if you call murder, rape, slavery, hatred, bigotry and sexism beautiful, then it is beautiful.",3,lliraqi guess call murder rape slavery hatred bigotry sexism beautiful beautiful,0,1,1
437,"@eS3udi @Just_Nafisa @FatimaFatwa @JRehling If you are a Muslim, and if you have actually read the Quran, then you have to be a total liar.",3,es3udi just_nafisa fatimafatwa jrehling muslim actually read quran total liar,0,0,1
438,@AbuYigitAlCahrz @LeonardoMaxwel1 Another barbaric aspect of Islam is to murder people for the way they were born.,3,abuyigitalcahrz leonardomaxwel1 another barbaric aspect islam murder people way born,0,0,0
439,@Just_Nafisa @FatimaFatwa @eS3udi @JRehling Of course.  That is because Islam is a religion of murder and other Muslims are in rifle range.,3,just_nafisa fatimafatwa es3udi jrehling course islam religion murder muslim rifle range,0,0,0
440,@cdnKhadija @johnnygjokaj @BilalIGhumman @98Halima @rfrankh53 And the Quran sanctions raping slave girls.,3,cdnkhadija johnnygjokaj bilalighumman 98halima rfrankh53 quran sanction raping slave girl,0,0,1
441,@States_Mujahid2 @Islam4EA Allah scewed up when he planned on Kobane. Now the free citizens of Kobane are rebuilding. http://t.co/0wCXCzfU7M,3,states_mujahid2 islam4ea allah scewed planned kobane free citizen kobane rebuilding http //t.co/0wcxczfu7m,0,0,0
442,"@alihadi68 @rudoren @nytimes Hey, at least he doesn't murder people for apostacy and blasphemy like your tribe of scum.",3,alihadi68 rudoren nytimes hey least n't murder people apostacy blasphemy like tribe scum,0,0,1
443,@usamani1 Seems like being a Muslim and living off a steady diet of conspiracy theories go together.  Islam is a religion of ignorance.,3,usamani1 seems like muslim living steady diet conspiracy theory go together islam religion ignorance,0,0,1
444,@suranie Exactly.  Merkel is defending this.  And the protesters are called Islamophobes for being against it. http://t.co/08ZwRcTo88,3,suranie exactly merkel defending protester called islamophobes http //t.co/08zwrcto88,0,0,0
445,Saudi cleric believes earth does not revolve around sun. There must be 50 ways to return to the 7th century with #Islam as your expert guide,3,saudi cleric belief earth revolve around sun must 50 way return 7th century islam expert guide,0,0,0
446,@IAmThe1Teacher @stevecorrales80 @IronmanL1 Islam declared war on all humanity 1400 years ago.  And nothing has changed.,3,iamthe1teacher stevecorrales80 ironmanl1 islam declared war humanity 1400 year ago nothing changed,1,0,1
447,@ardiem1m @MaxBlumenthal @oldkhayyam No it is the Muslims that have done the ethnic cleansing for 1400 years. Israel is putting a stop to it,3,ardiem1m maxblumenthal oldkhayyam muslim done ethnic cleansing 1400 year israel putting stop,1,0,1
448,"@CavusSeyit @EuklidProof @Kobane_YPG As a certified inmate of the Islamasylum, you don't have the ability to judge.",3,cavusseyit euklidproof kobane_ypg certified inmate islamasylum n't ability judge,0,0,0
449,@harun_yahya You and your religious brothers are the real filth of the earth. PKK rescued Yezidis from your animal friends.,3,harun_yahya religious brother real filth earth pkk rescued yezidis animal friend,1,0,1
450,@dankmtl The prophet Mohammed fired the starting gun for the extermination of Jews and Christians from peninsula. http://t.co/V1IIOoItIg,3,dankmtl prophet mohammed fired starting gun extermination jew christian peninsula http //t.co/v1iiooitig,1,0,1
451,@Noughtii_faya Islam teaches exactly what ISIS practices.,3,noughtii_faya islam teach exactly isi practice,0,0,0
452,"@RomeroScott Not gunmen, Muslim terrorists.",3,romeroscott gunman muslim terrorist,0,0,0
453,@NNdabbour64 It's not what I think. It's what I have already proven to you multiple times.,3,nndabbour64 's think 's already proven multiple time,0,0,0
454,@ardiem1m @MaxBlumenthal @oldkhayyam Forget about your anti Jewish bigotry. How do you explain Hamas beheading gays and honor killing women,3,ardiem1m maxblumenthal oldkhayyam forget anti jewish bigotry explain hamas beheading gay honor killing woman,0,0,1
455,"@JoRitson Is this your way of saying that you approve of Muslim men raping children, scumbag? Ignore the problem and create a distraction?",3,joritson way saying approve muslim men raping child scumbag ignore problem create distraction,0,0,1
456,@MaxBlumenthal @NafeezAhmed LOL. With conspiracy theories like that are you sure that you aren't a madrassa graduate?,3,maxblumenthal nafeezahmed lol conspiracy theory like sure n't madrassa graduate,0,0,0
457,"@IAmThe1Teacher @IronmanL1 @stevecorrales80 So, are people who support murder for apostacy guilty of anything? http://t.co/KmrPOXcoGa",3,iamthe1teacher ironmanl1 stevecorrales80 people support murder apostacy guilty anything http //t.co/kmrpoxcoga,0,0,0
458,@ibnHlophe @sibanda_tapson @eeviewonders @CTFleaMarkets All of the land the Muslims have they colonialized.,3,ibnhlophe sibanda_tapson eeviewonders ctfleamarkets land muslim colonialized,0,0,1
459,"@SirajZarook And traitors are individuals, not tribes and their women and children. You make up lying excuses for barbarity like a Muslim.",3,sirajzarook traitor individual tribe woman child make lying excuse barbarity like muslim,1,0,1
460,@PatVPeters Funny how defenders of Islam like to bring up the crusades. But the Muslim crusaders were attacking Christianity first.,3,patvpeters funny defender islam like bring crusade muslim crusader attacking christianity first,0,0,1
461,"@yousufpoosuf @HillaryGuess @riwired @izrinhariri @AtharHKhan They claim, ""oh you insulted our religion"" and kill them.",3,yousufpoosuf hillaryguess riwired izrinhariri atharhkhan claim `` oh insulted religion '' kill,0,0,1
462,@digvijaya_28 This guy spouted one lie after another and there is no response in this video.  Just typical lying Muslim propaganda.,3,digvijaya_28 guy spouted one lie another response video typical lying muslim propaganda,1,0,0
463,@AMohedin My 2:282 says that you can replace the testimony of one man with that of two women.,3,amohedin 2:282 say replace testimony one man two woman,0,0,0
464,"@Col_Connaughton Muslims train babies to hate and murder, then use them for propaganda. http://t.co/c7DlwIXjPc",3,col_connaughton muslim train baby hate murder use propaganda http //t.co/c7dlwixjpc,0,0,0
465,@BYRONFBERRY Good. Time to confront the cult of hatred and murder #Islam,3,byronfberry good time confront cult hatred murder islam,0,0,0
466,@MaxBlumenthal But who can blame him with his 24/7 schedule of promoting anti Semitism.,3,maxblumenthal blame 24/7 schedule promoting anti semitism,1,0,0
467,"@Ammaawah @jm111t Women should have the same sexual rights as me, but Islam says they clearly don't.",3,ammaawah jm111t woman sexual right islam say clearly n't,0,1,0
468,"RT @RavenHUWolf: Bloodthirsty Muslims flock to ISIS' theatre that loop jihadi atrocities they enjoy watching.
http://t.co/c96V6MwGnz http:/���",3,rt ravenhuwolf bloodthirsty muslim flock isi theatre loop jihadi atrocity enjoy watching http //t.co/c96v6mwgnz http /���,0,0,0
469,"@yousufpoosuf @RKingLive2Dance @izrinhariri No, the quotes mean exactly what they say. But most people are naturally less hateful than Islam",3,yousufpoosuf rkinglive2dance izrinhariri quote mean exactly say people naturally le hateful islam,1,0,1
470,"@AlterNet @MaxBlumenthal No, it doesn't suggest that. Islamolunatics and left wing lunatics suggest that.",3,alternet maxblumenthal n't suggest islamolunatics left wing lunatic suggest,1,0,0
471,@UmarFarooq_ @FaheemHus @jackmjenkins The later verses abrogated the earlier verses and what remains is violent and imperialist.,3,umarfarooq_ faheemhus jackmjenkins later verse abrogated earlier verse remains violent imperialist,0,0,0
472,"@anjemchoudary Your prophet was a rapist, murderer, pedophile, caravan robber, slave trader, bigot and 2. God would never use the scum.",3,anjemchoudary prophet rapist murderer pedophile caravan robber slave trader bigot 2. god would never use scum,1,0,1
473,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Mohammed always lied, saying he had to attack because others planned to attack him.",3,qoloob4 vandaliser sajid_fairooz israeliregime mohammed always lied saying attack others planned attack,0,0,1
474,"@sajid_fairooz @IsraeliRegime Then he launched a completely unprovoked attack on the Jews of Khybar, murdered many and stole their land.",3,sajid_fairooz israeliregime launched completely unprovoked attack jew khybar murdered many stole land,0,0,1
475,@truaemusic Who cares if it has been revised a million times. What does that have to do with the barbarity of Islam?,3,truaemusic care revised million time barbarity islam,0,0,1
476,@substerrr Muslims want to be able to abuse other while at the same time pretending to be victims.,3,substerrr muslim want able abuse time pretending victim,0,0,0
477,@IftikharAwan You choose your religion and Islam is clearly barbaric and inhuman. It has zero to do with god.,3,iftikharawan choose religion islam clearly barbaric inhuman zero god,0,0,1
478,@NNdabbour64 A religion that declares war on humanity has no respect for anyone and is hypocritical to ask for respect.,3,nndabbour64 religion declares war humanity respect anyone hypocritical ask respect,0,0,0
479,@NNdabbour64 These are all excuses to hide the fact that you are following an evil and inhuman religion.,3,nndabbour64 excuse hide fact following evil inhuman religion,0,0,0
480,@discerningmumin But the western world gave up slavery on it's own. No one forced them from the outside.,3,discerningmumin western world gave slavery 's one forced outside,0,0,1
481,"@iyad_elbaghdadi @WarHorse2014 As long as it's not an Islamolunatic in power that forces Sharia on people who don't want it, who cares.",3,iyad_elbaghdadi warhorse2014 long 's islamolunatic power force sharia people n't want care,1,0,0
482,RT @Juliet777777: Norway sees huge drop crime as large number  Muslim illegals deported  http://t.co/6VBvvPWn1Q @FrancsPays @DutchDL @OZzSu���,3,rt juliet777777 norway see huge drop crime large number muslim illegals deported http //t.co/6vbvvpwn1q francspays dutchdl ozzsu���,1,0,1
483,@Saudi_Castro @donttreadonme65 @zaki_safar KKK is almost non existent. But most Muslims are terrorists. http://t.co/zwTor5YYxD,3,saudi_castro donttreadonme65 zaki_safar kkk almost non existent muslim terrorist http //t.co/zwtor5yyxd,0,0,1
484,"@ummayman90 When people leave Islam, they don't announce it.  They just quietly walk away.",3,ummayman90 people leave islam n't announce quietly walk away,0,0,0
485,"@shehzilk Stupid comment. That was illegal for US soldiers and they were punnished.  For Muslims, their organizations make murderers heroes.",3,shehzilk stupid comment illegal u soldier punnished muslim organization make murderer hero,0,0,1
486,@SelenaKhan14 @PTISalarKhan @georgegalloway The Israelis are fighting not to become the minority victims that all other minorities are.,3,selenakhan14 ptisalarkhan georgegalloway israeli fighting become minority victim minority,0,0,0
487,@SumerSloan @PAWarnhoff @etsho127 Why haven't you stopped the sick Muslims from trying to exterminate Israel?,3,sumersloan pawarnhoff etsho127 n't stopped sick muslim trying exterminate israel,0,0,1
488,@adimuliapradana It is the Muslims that don't follow the Quran and Hadiths that are peaceful. Those who follow it are always violent. #Islam,3,adimuliapradana muslim n't follow quran hadith peaceful follow always violent islam,1,0,1
489,RT @MaguidhirP: @Juliet777777 @GROGParty Socialists and Moslems - working together to destroy Australia.,3,rt maguidhirp juliet777777 grogparty socialist moslem working together destroy australia,0,0,0
490,@OccuWorld ROFL. Jews used to live on 40% of Arabian peninsula. Who is committing genocide against who?,3,occuworld rofl jew used live 40 arabian peninsula committing genocide,1,0,1
491,"RT @JimHumbert: After Liberal Atheist Murders Three Muslim Students who were Members of Anti-Semitic, Muslim Bro��� http://t.co/pNTMamdq99 vi���",3,rt jimhumbert liberal atheist murder three muslim student member anti-semitic muslim bro��� http //t.co/pntmamdq99 vi���,0,0,1
492,@NNdabbour64 Islam is the only religion that has large forces of religious police running around telling people what they must do.,3,nndabbour64 islam religion large force religious police running around telling people must,1,0,0
493,Notice how the news media avoids pointing out that the murderers of the 12 French are followers of the death cult of #Islam.,3,notice news medium avoids pointing murderer 12 french follower death cult islam,1,0,1
494,RT @NYDailyNews: EDITORIAL: Murderous soul of radical Islam has attacked the foundation of Western civilization http://t.co/vbu2idLCCt http���,3,rt nydailynews editorial murderous soul radical islam attacked foundation western civilization http //t.co/vbu2idlcct http���,0,0,1
495,@Kaya786 A phobia is an irrational hatred. There is no such thing as a  phobia for a hatred that is rational.,3,kaya786 phobia irrational hatred thing phobia hatred rational,0,0,0
496,"RT @Greg389: Theresa May today pleaded with #Jews not to leave. Jews build wealth, Muslims take welfare. Simple economics. http://t.co/lvaN���",3,rt greg389 theresa may today pleaded jew leave jew build wealth muslim take welfare simple economics http //t.co/lvan���,1,0,1
497,@AngelicPsalms @brassidio Stop threatening people to get them to do what you want.  That's why people hate religion.,3,angelicpsalms brassidio stop threatening people get want 's people hate religion,0,0,0
498,@HuffPostRelig What an incredible piece of garbage.  The Muslims crusaded against the Christians 400 years before Christian crusades.,3,huffpostrelig incredible piece garbage muslim crusaded christian 400 year christian crusade,1,0,1
499,"@IftikharAwan One must imagine god being insulted by having such a hateful, war mongering, decisive, bigoted, 2 religion calling him.",3,iftikharawan one must imagine god insulted hateful war mongering decisive bigoted 2 religion calling,1,0,1
500,@ameytahl @buberzionist @MJayRosenberg Maybe you should encourage more Jewish girls to marry black men to show how you are open minded.,3,ameytahl buberzionist mjayrosenberg maybe encourage jewish girl marry black men show open minded,1,0,1
501,@TawheedNetwork_ Quoting from the book of violent fairy tales again?,3,tawheednetwork_ quoting book violent fairy tale,0,0,0
502,RT @riwired: .@HillaryGuess That pleased Hitler. Grand Mufti provided Hitler w/ armies of Muslim soldiers from Europe. #Tszarnev @VileIslam���,3,rt riwired hillaryguess pleased hitler grand mufti provided hitler w/ army muslim soldier europe tszarnev vileislam���,0,1,1
503,@Mwforhr @FauxNews_ @bebird @LVview FSA sold weapons they got from US to the Islamofascists.,3,mwforhr fauxnews_ bebird lvview fsa sold weapon got u islamofascists,0,0,0
504,@yousufpoosuf @RKingLive2Dance @izrinhariri And most Muslims are actually better behaved than their religion leads them to be.,3,yousufpoosuf rkinglive2dance izrinhariri muslim actually better behaved religion lead,0,0,0
505,@LifeInKhilafah The cancer of Islam pushes even babies to begin thinking about murdering their fellow human beings.,3,lifeinkhilafah cancer islam push even baby begin thinking murdering fellow human being,0,0,0
506,@Vandaliser @sajid_fairooz @IsraeliRegime Euclid uses Algorithms long before Islam existed. So stop with the garbage. http://t.co/D8XrtdEYao,3,vandaliser sajid_fairooz israeliregime euclid us algorithm long islam existed stop garbage http //t.co/d8xrtdeyao,0,0,1
507,"@ibnHlophe @eeviewonders @CTFleaMarkets Your text is a fraud brought by a pedophile, slave trader, rapist, murderer, bigot, 2, robber.",3,ibnhlophe eeviewonders ctfleamarkets text fraud brought pedophile slave trader rapist murderer bigot 2 robber,1,0,1
508,@alihadi68 @MaxBlumenthal @rudoren @nytimes Your proph beheaded 600 Jewish men &amp; sold the women and children into slavery. And you love him.,3,alihadi68 maxblumenthal rudoren nytimes proph beheaded 600 jewish men amp sold woman child slavery love,0,0,1
509,"@congressman_aly @jessicaelgot There is no such thing as Islamophobia, just as there is no such thing as Naziphobia.",3,congressman_aly jessicaelgot thing islamophobia thing naziphobia,0,0,1
510,"@Israelites234 @scamp_faridxx @CNN The first crusaders were Muslims, microbrain.  400 years before the Europeans headed in other direction.",3,israelites234 scamp_faridxx cnn first crusader muslim microbrain 400 year european headed direction,0,0,0
511,@KhaledHamaki I don't care.  It's none of Mohammed's business what religion someone wants to be.,3,khaledhamaki n't care 's none mohammed 's business religion someone want,0,0,0
512,"@truaemusic Mohammed led 17 military expeditions, beheaded 600 Jews in one day, married a six year old girl, etc. etc. Get the picture?",3,truaemusic mohammed led 17 military expedition beheaded 600 jew one day married six year old girl etc etc get picture,0,0,1
513,@LifeInKhilafah You must be really young and ignorant if you think a few bombing runs are going to cause anyone to miss a meal. LOL.,3,lifeinkhilafah must really young ignorant think bombing run going cause anyone miss meal lol,0,0,0
514,RT @PeterTownsend7: #isis #quran #Islam 'No Compulsion in Religion' (Qu'ran 2:256)? Think again!  http://t.co/58fFleMt1n http://t.co/fXZDSr���,3,rt petertownsend7 isi quran islam 'no compulsion religion qu'ran 2:256 think http //t.co/58fflemt1n http //t.co/fxzdsr���,1,0,0
515,"@AalawOfficial According to your own canon, your prophet is a pedophile, murderer, rapist, caravan robber, slave trader, 2 and bigot.",3,aalawofficial according canon prophet pedophile murderer rapist caravan robber slave trader 2 bigot,1,0,1
516,@semzyxx @NAInfidels @owais00 I don't give a shit about what the Talmud says because  Jews all live under secular laws not under Talmud.,3,semzyxx nainfidels owais00 n't give shit talmud say jew live secular law talmud,1,0,1
517,"RT @joannapage784: Women are being subjected to 'brutal, ab0' sex acts after marrying Isis militants http://t.co/ypFlKJdVTM",3,rt joannapage784 woman subjected 'brutal ab0 sex act marrying isi militant http //t.co/ypflkjdvtm,0,1,1
518,@wilytone @jmorgan_jamie @SenTomCotton @GOP The Islamist were there the whole time.  It was only the dictators that kept them quite.,3,wilytone jmorgan_jamie sentomcotton gop islamist whole time dictator kept quite,0,0,0
519,@DianH4 @ajwatamr @ExposeFalsehood That's when a 53 year old man marries a 6 year old girl and screws her when she is 9 like Mohammed.,3,dianh4 ajwatamr exposefalsehood 's 53 year old man marries 6 year old girl screw 9 like mohammed,1,0,1
520,"@dankmtl No, the problem of the Palestinians and all Muslims is that they cannot stand for a Jewish state to exist on the peninsula.",3,dankmtl problem palestinian muslim stand jewish state exist peninsula,0,0,1
521,@LibyaLiberty @SumbelinaZ You are lying. Most Muslims are still extremists. http://t.co/u7L1uPRN7L,3,libyaliberty sumbelinaz lying muslim still extremist http //t.co/u7l1uprn7l,0,0,1
522,@CaliphateCop @Saeed6Ali Raping 9 year old girls is allowed in Islam. So where are child soldiers outlawed?,3,caliphatecop saeed6ali raping 9 year old girl allowed islam child soldier outlawed,0,0,1
523,@RaniaKhalek @MaxBlumenthal Odeh's actions in the US proves that she is a lying criminal and so undoubtedly lied about what happened in Isr.,3,raniakhalek maxblumenthal odeh 's action u prof lying criminal undoubtedly lied happened isr,0,0,1
524,"RT @koda1950: @LeMarquand exactly WHAT has Islam EVER done other than subjugate women, kill and torture?!",3,rt koda1950 lemarquand exactly islam ever done subjugate woman kill torture,1,0,0
525,@MaxBlumenthal @mehdirhasan @tnr Mohammed was a pedophile who married a child. ISIS marries many children. http://t.co/hB4uw1F5Zd,3,maxblumenthal mehdirhasan tnr mohammed pedophile married child isi marries many child http //t.co/hb4uw1f5zd,0,0,0
526,@yousufpoosuf @RKingLive2Dance @izrinhariri The only thing that stopped Muslim slaughter in historical past was military defeat.,3,yousufpoosuf rkinglive2dance izrinhariri thing stopped muslim slaughter historical past military defeat,0,0,1
527,"@DianH4 @ExposeFalsehood And it is Muslims who were the first crusaders, attacking the Christian world for centuries before it attacked back",3,dianh4 exposefalsehood muslim first crusader attacking christian world century attacked back,1,0,1
528,@asem_1994 Good morning.  Here is the history of Islamic slavery. https://t.co/xWJzpSodGj,3,asem_1994 good morning history islamic slavery http //t.co/xwjzpsodgj,0,0,0
529,@cdnKhadija @johnnygjokaj @98Halima @BilalIGhumman @rfrankh53 Tell me something that ISIS does that Mohammed did not do.,3,cdnkhadija johnnygjokaj 98halima bilalighumman rfrankh53 tell something isi mohammed,0,0,0
530,@PeninsulaQatar Not a real expansion. Just already existing local terrorists declaring loyalty to the worst of the worst.,3,peninsulaqatar real expansion already existing local terrorist declaring loyalty worst worst,0,0,0
531,@buttercupashby @MaDaSaHaTtEr_17 Mohammed was a murderer who had people killed for disagreeing with him.,3,buttercupashby madasahatter_17 mohammed murderer people killed disagreeing,0,0,1
532,@soofy_01 And by doing so she helped subject the world to 1400 years of terrorism.,3,soofy_01 helped subject world 1400 year terrorism,0,0,0
533,"RT @funnyordead_: Islam according to ex-muslim: Not me 
This guy: PakistaniGuyDontHugMeMySuicideJacketMigh tGoOff 
And I think t... http://���",3,rt funnyordead_ islam according ex-muslim guy pakistaniguydonthugmemysuicidejacketmigh tgooff think ... http //���,0,0,1
534,@AbbsWinston @andyblueskyz In Palestine a woman like you would have been honor killed long ago.,3,abbswinston andyblueskyz palestine woman like would honor killed long ago,0,0,1
535,"@harrietyarker They have been beheading Christians, Jews, Buddhist, Hindus, Ezidis, etc. for 1400 years. Their prophet did it from the start",3,harrietyarker beheading christian jew buddhist hindu ezidis etc 1400 year prophet start,0,0,1
536,@Sayfudeeen Why do you complain?  Islam has been ethnic cleansing everybody for 1400 years.  Isn't it time to return the favor?,3,sayfudeeen complain islam ethnic cleansing everybody 1400 year n't time return favor,1,0,1
537,@logicalmind11 Really? Don't you know anything about your evil religion? http://t.co/c0Ode7cC76,3,logicalmind11 really n't know anything evil religion http //t.co/c0ode7cc76,0,0,0
538,"@PoliticalAnt @Politics_PR @FoxNews Look at the data, dipwad, 1/3 think that people who leave Islam should be killed. http://t.co/MfTOt9ijtY",3,politicalant politics_pr foxnews look data dipwad 1/3 think people leave islam killed http //t.co/mftot9ijty,0,0,1
539,"@KenIsaacs1 @RaymondArroyo @DavidLimbaugh @AP Yes, if we just sit on our butts and let them murder and enslave Ezidis and Christians, ...",3,kenisaacs1 raymondarroyo davidlimbaugh ap yes sit butt let murder enslave ezidis christian ...,0,0,0
540,"@mutaSawwif No, it's obvious that who is the target of the weapon that is the issue. Killing terrorists with any kind of weapon is good.",3,mutasawwif 's obvious target weapon issue killing terrorist kind weapon good,0,0,0
541,"@AndyG244 So which ones are the ""moderate"" Muslims? http://t.co/Q1ArIVGq6H #Islam",3,andyg244 one `` moderate '' muslim http //t.co/q1arivgq6h islam,0,0,1
542,"RT @Ratillathehun: @1959greenarrow @ProudPatriot101 @george3612 There angry over cartoons but not beheadings, people being burnt alive, or ���",3,rt ratillathehun 1959greenarrow proudpatriot101 george3612 angry cartoon beheading people burnt alive ���,1,0,1
543,"@DorvalTony @brassidio If rape, murder, pedophelia, bigotry, war, sexism, and genocide are just and peaceful, the Islam is just and peaceful",3,dorvaltony brassidio rape murder pedophelia bigotry war sexism genocide peaceful islam peaceful,0,1,1
544,@greenlinerzjm @versacezaynx @nyazpolitics do uk enough to understand the history of Islamic slavery? https://t.co/xWJzpSodGj,3,greenlinerzjm versacezaynx nyazpolitics uk enough understand history islamic slavery http //t.co/xwjzpsodgj,0,0,0
545,"@gdwessel Question is, why don't the German criminal prosecutors announce an investigation into Islam's incitement to hatred? #Islam",3,gdwessel question n't german criminal prosecutor announce investigation islam 's incitement hatred islam,0,1,1
546,"@98Halima @BilalIGhumman @johnnygjokaj @cdnKhadija @rfrankh53 If you don't want to read a pedo, you have to stop reading the Quran.",3,98halima bilalighumman johnnygjokaj cdnkhadija rfrankh53 n't want read pedo stop reading quran,0,0,0
547,"@Zahoorgorsi Next step, learning to ride a bicycle, and then learning to ride a camel.",3,zahoorgorsi next step learning ride bicycle learning ride camel,0,0,0
548,RT @PeterTownsend7: #ISIS #Muslim You're a woman and you're committed to #Islam? You cannot be serious! http://t.co/d73Nxufiy0 http://t.co/���,3,rt petertownsend7 isi muslim 're woman 're committed islam serious http //t.co/d73nxufiy0 http //t.co/���,1,0,1
549,@REMY119 The Muslims have exterminated Christians and Jews all over the ME and continue today.  Where are the UN resolutions?,3,remy119 muslim exterminated christian jew continue today un resolution,1,0,1
550,@congressman_aly All of Islam is blinded by hatred. The religion was built on hatred and intimidation. http://t.co/jpqOlzJRGi,3,congressman_aly islam blinded hatred religion built hatred intimidation http //t.co/jpqolzjrgi,1,0,1
551,RT @mickk1954: #Christian #Jewish #Faith made #America not #ISLAM please take it back to the #SandPile and kill eachother #Dearbornistan no���,3,rt mickk1954 christian jewish faith made america islam please take back sandpile kill eachother dearbornistan no���,0,0,1
552,@zakirnaikirf The fact that I have a brain prevents me from accepting Islam.,3,zakirnaikirf fact brain prevents accepting islam,0,0,0
553,"RT @deegy2: Islam is a religion of hate, violence, and deceit. http://t.co/53PbSh0rf2",3,rt deegy2 islam religion hate violence deceit http //t.co/53pbsh0rf2,1,0,1
554,@anjemchoudary But Islam puts out the light and makes life too dark to bear.,3,anjemchoudary islam put light make life dark bear,0,0,0
555,We would be much better off figuring out what to do about Islamofascim than ranting about freedom of speech or who went to Paris. #Islam,3,would much better figuring islamofascim ranting freedom speech went paris islam,0,0,0
556,"@BenjaminNorton @uygaraktas Considering the endless stream of murders against minorities by Muslims, who cares.",3,benjaminnorton uygaraktas considering endless stream murder minority muslim care,1,0,1
557,"@kewldevzzo Yes, according to Islam, Muslims are encouraged to kill you.  I'm not a Muslim and I have no issues with Hindus.",3,kewldevzzo yes according islam muslim encouraged kill 'm muslim issue hindu,1,0,1
558,"@MaxBlumenthal @CarolineFourest No matter how desperately race baiting trash like you want Islam to be a race, it's not.",3,maxblumenthal carolinefourest matter desperately race baiting trash like want islam race 's,0,0,1
559,"@Vandaliser @sajid_fairooz @IsraeliRegime Go read what the Pact says, and don't waste my time.",3,vandaliser sajid_fairooz israeliregime go read pact say n't waste time,1,0,1
560,RT @anglosaxonryder: #Lakemba Muslim protest was a complete failure. Aussies don't want Islam here. It doesn't suit our way of life. Just l���,3,rt anglosaxonryder lakemba muslim protest complete failure aussie n't want islam n't suit way life l���,0,0,1
561,@ginnysimmons @femfreq Who cares? The only issue is are they guilt or innocent.  All the rest is race baiting by assholes like you.,3,ginnysimmons femfreq care issue guilt innocent rest race baiting asshole like,0,1,0
562,"RT @4chunat1: CNN reports on the murders of homosexuals by the Islamic State, but the problem isn���t just ISIS, it���s Islam http://t.co/ocd3R���",3,rt 4chunat1 cnn report murder homosexual islamic state problem isn���t isi it���s islam http //t.co/ocd3r���,1,0,1
563,"@_enzk @NNdabbour64 And if someone wants to leave Islam, then Islam declares him an apostate and demands that he be murdered.",3,_enzk nndabbour64 someone want leave islam islam declares apostate demand murdered,0,0,1
564,@yuskan0723 Here is what the scumbag Muslims do with children.  And then they use them for propaganda. http://t.co/JG5MeWh1ur,3,yuskan0723 scumbag muslim child use propaganda http //t.co/jg5mewh1ur,1,0,1
565,@NNdabbour64 And no one is entitled to a belief that denies other people their believes. http://t.co/pli8wePBsf,3,nndabbour64 one entitled belief denies people belief http //t.co/pli8wepbsf,0,0,0
566,"@CamilleHughes16 @_Watch_Observe_ I don't really care what some Muslims practice.  I care that Islam encourages murder, hatred, sexism.",3,camillehughes16 _watch_observe_ n't really care muslim practice care islam encourages murder hatred sexism,0,1,1
567,"@PhilipMills8 @PsychBarakat @jncatron Outside the Israel conflict, Hamas still beheads gays, does honor killings, throws opponents off roofs",3,philipmills8 psychbarakat jncatron outside israel conflict hamas still beheads gay honor killing throw opponent roof,0,0,1
568,@Abu_Talal2 1400 years ago Islam stole all women's rights and turned them into slaves forever.,3,abu_talal2 1400 year ago islam stole woman 's right turned slave forever,0,1,1
569,"@98Halima @johnnygjokaj @rfrankh53 @BilalIGhumman @cdnKhadija No Muslim land has ever lived under anything but tyrants, dummy.",3,98halima johnnygjokaj rfrankh53 bilalighumman cdnkhadija muslim land ever lived anything tyrant dummy,0,0,0
